,Order ID,UserID,MODEL/DESC,Review Content,Rating
510,271887633710251,52354,G1358695,"Chảo đẹp, đóng gói chắc chắn. Nhưng có điều lúc đặt hàng thì ghi có quà là cái nồi nhưng lúc giao hàng xong thì shop gọi điện xl vì k có quà tặng kèm theo. Lúc mua vì là có kèm quà tặng mới mua chứ lúc khách mới đặt ntin là k có quà thì sẽ k mua nữa",2
511,271887633710251,52354,G1432305,Nguyễn T. 28 thg 1 2021,4
513,271867869548597,52354,CCWCW3-012,Hồ T. 30 thg 1 2021,5
515,272654996736817,52354,CY601868,Minhbfo 30 thg 1 2021,5
518,272680739755314,52354,G1430405,shop làm ăn dối trá. tặng kèm quánh lại chẳng có quánh đâu. trả hàng thì bị hủy yêu cầu.,1
519,272680739755314,52354,G1432305,shop làm ăn dối trá. tặng kèm quánh lại chẳng có quánh đâu. trả hàng thì bị hủy yêu cầu. làm ăn k có tâm gì cả,1
522,271880418629158,52354,CCWCW3-05,"Shop Lớn trên LAZADA.VN mà buôn bán không có chút uy tín nào,đỗ do lỗi hệ thống mà vẫn cố tình giao cho khách hàng ?",1
523,271880418629158,52354,G1432305,"Shop Lớn trên LAZADA.VN mà buôn bán không có chút uy tín nào,đỗ do lỗi hệ thống mà vẫn cố tình giao cho khách hàng ?",1
525,272679130111366,52354,G1432305,Hàng 1 tặng 1 ship 1.. Làm ăn kiểu lừa gạt nhau àh,5
528,272687908282442,52354,G1358695,Shop làm ăn rất thiếu chuyên nghiệp bán hàng 2 sản phẩm giờ giao 1 rồi còn bảo là xin lỗi hết hàng tặng voucher . Rồi lỡ khách đặt 1 bộ nồi giao 1 cái rồi tặng voucher ạ ????,1
529,272687908282442,52354,G1432305,Thùy T. 28 thg 1 2021,1
532,271859071608621,52354,CCWCW2-04,mall mà lừa đảo nha các bạn. lên deal kèm quà tặng xong goin bảo ko có. chị k nhận hàng hay trả hàng . chỉ có người mua với shipper bị thiệt thôi . có mua thì né ngay cái cty tefal ra . tôi sẽ khuyên người thân của tôi ko bao giờ ủng hộ cải hãng này 1 lần nào nữa.,1
533,271859071608621,52354,G1432305,mall mà lừa đảo nha các bạn. lên deal kèm quà tặng xong goin bảo ko có. chị k nhận hàng hay trả hàng . chỉ có người mua với shipper bị thiệt thôi . có mua thì né ngay cái cty tefal ra . tôi sẽ khuyên người thân của tôi ko bao giờ ủng hộ cải hãng này 1 lần nào nữa.,1
535,272656765270391,52354,G1436405,khaatu 23 thg 2 2021,1
538,272689701793525,52354,G1430405,lừa đảo mua 2 chỉ giao 1,1
539,272689701793525,52354,G1432305,"lừa đảo tinh vi có hệ thống mua 2 chỉ giao 1 , lần đầu mua và ko bh có lần sau , lzd mall quá tệ hại",1
542,271834093347144,52354,CCWCW3-05,Mua hàng nhưng ko gửi sp khuyến mãi đi kèm với lý do rằng lỗi hệ thống khác nào lừa đảo. Mới vô thị trường việt nam mà đã làm ăn chộp giựt. Vote cho sập tiệm. Hàng khuyến mãi thì vẫn đăng bán mà kêu hết hàng.,1
543,271834093347144,52354,G1432305,Đoàn A. 28 thg 1 2021,1
546,272665944944227,52354,G1358695,Thang 07 thg 2 2021,1
547,272665944944227,52354,G1432305,"cố ý để tách đơn hàng cùng hàng khuyến mãi ra 2 đơn. sau đó người nhận yeu cầu đổi trả sẽ không được , và hoànn thành mưa mô tách đôi",1
549,271836879943899,52354,G1432305,"Mua 1 tặng 1 mà chỉ nhận được một. Sản phẩm do supor sản xuất nên ko phải là sản xuất bởi nhà máy tefal. Tefal Việt Nam chỉ là nhượng quyền thương hiệu, mọi sản phẩm bán ra ở thị trường Việt Nam đều không liên quan đến công ty mẹ tefal ở Pháp. Tất các các sản phẩm đều oem từ các nhà gia công, giống cách mà sunhouse, lock and lock đã từng làm. Vấn đề ở chỗ họ tự đặt mình về giá chung chiếu với philips và Panasonic. Không có cái nhà máy tefal nào ở Việt Nam hay China cả",1
551,271873815666496,52354,CY601868,"Nồi đẹp, đóng gói cẩn thận không bị móp méo. Mặc dù có chút nhầm lẫn về quà tặng KM nhưng Shop đã ĐT xin lỗi rồi. Hài lòng với SP.",5
553,272642989447782,52354,G1432305,Tô T. 16 thg 2 2021,1
555,272638995789311,52354,G1432305,bán hàng bát nháo. nếu là lỗi hệ thống thì nên thông báo với khách ngay từ đầu mà giao xong để khách nhận hàng rồi mới báo lỗi hệ thống nên chỉ giao 1 cái. trong khi chương trình mua 1 tặng 1.,1
558,271855849516054,52354,CCWCW2-04,"Đặt 25/1 đến chiều 29/1 nhân viên gọi nói lỗi dear ko có quà tặng kèm nếu ko nhận có thể hủy.và 30/1 đã nhận được hàng và kèm vocher giảm 50k,1 công ty mà có thể lên dear bị lỗi đến 4 ngày mới biết hay sao.cảm thấy bị ăn cú lừa vì đặt dùm cho đứa bạn nên tui đã nhận hàng ko tôi hủy đơn rồi chảo tạm ổn 1 cái bi cấn móp. Có lẻ bị sẳn chứ xốp bao bọc sao cấn được.chắc hàng sel nên vậy,sau sự cố này tôi mong nhà bán hàng chấn chỉnh lại cách làm việc nếu như báo khách sau1 hôm thì đâu có j để nói",1
559,271855849516054,52354,G1432305,"Kì mua hàng này tôi bị ăn cú lừa lên dear com bo 2 chảo tặng kèm 1 nồi Đặt 25/1lên giỏ hàng xác nhận quà tặng đầy đủ, đến tận 4h chiều 29/1 chắc hàng đã chuyển đi .mới nhận được dt nhân viên tefan gọi bảo hết quà tặng rồi hỏi tôi nhận hay là hủy đơn.bảo đó lỗi bên bộ phận lên dear .thiết nghĩ nếu như lỗi ko lẻ đến ngày thứ 4 sau khi tôi đặt mới biết lỗi dear hay sao,phía tefan tặng lại 1 mã giảm giá 50k cho các đơn hàng sau thay lời xin lỗi.trường hợp lỗi hay hết thì ít nhất báo khách trước chứ",1
562,272656761832751,52354,G1432305,Lưu T. 05 thg 2 2021,1
563,272656761832751,52354,G1436105,k cho trả hàng thiếu hàng khuyến mãi,1
565,272646394492583,52354,G1432305,"Shop lên deal mua 1+1 mà nhận hàng chỉ có 1 cái. Trong khi những ng khác mua lại được, k tặng thì cũng báo 1 tiếng hoặc xin lỗi, kì này im im giao tới.",1
567,271845080505215,52354,G1432305,"Mua 1 kèm 1 , chỉ gửi 1c, lừa đảo khách hàng, bán hàng lừa đảo",5
570,271861833683775,52354,EY401D15,"Sau 1 tháng sử dụng(đối với đồ điện tử tôi phải trải nghiệm qua rồi mới đưa ra nhận xét) nồi chiên kg dầu Tefat giúp tôi rất nhiều trong nấu ăn , nồi chiên thức ăn ngon chín ,vàng& nhất là kg dầu tốt sức khỏe tôi..Tôi rất thích chế độ cài đặt sẵn của nhà sản xuất kg phải nhớ điều chỉnh từng món ăn hợp với U. 50 của tôi.",5
571,271861833683775,52354,CY601868,"Chậm đưa là lời nhận xét vì để sử dụng tròn tháng ,tôi rất hài lòng ,dễ sử dụng thuận tiện cho các món hầm lâu khi nấu thường.",5
573,271855447350464,52354,G1432305,Huynh T. 02 thg 2 2021,1
576,272671931125171,52354,G1432305,MaiNguyen 01 thg 2 2021,5
577,272671931125171,52354,B2240595,MaiNguyen 01 thg 2 2021,5
579,271850670316257,52354,CCWCW2-04,Chinh N. 03 thg 2 2021,5
581,271842481802733,52354,G1432305,Minh T. 27 thg 1 2021,5
583,271850262447978,52354,G1432305,"hàng đẹp, quánh khá to, dầy dặn. tuy nhiên bị méo, vung đóng không khít nồi",5
585,271844263588327,52354,CY601868,vu T. 30 thg 1 2021,5
588,272628798405676,52354,G1432305,khoanam 03 thg 2 2021,5
589,272628798405676,52354,EY201D15,khoanam 03 thg 2 2021,5
592,272639797289278,52354,CCWCW3-02,Thoại L. 28 thg 1 2021,5
593,272639797289278,52354,G1432305,Thoại L. 28 thg 1 2021,5
595,271844045376524,52354,B2240595,chảo bị móp dù đã đc lót rất nhiều,3
597,271822060503132,52354,RK604165,Hanh L. 26 thg 2 2021,5
599,271819870445219,52354,G1350695,Nguyễn V. 29 thg 1 2021,5
601,272624790119341,52354,CCWCW3-012,Cảm quan ban đầu hàng rất chất. Đóng gói cẩn thận. Giao hàng nhanh.,5
603,272618766704883,52354,CCWCW2-07,Chảo đẹp và chắc chắn nhe mọi người nên mua,5
605,271809279942965,52354,CCWCW3-012,chảo ok. giá rẻ. chất lượng phải đợi kiểm chứng. nhưng cái màu đỏ báo nhiệt ở giữa chảo không có tác dụng gì. đáy chảo bị lồi ở giữa nên khi rán dầu không tràn đều mặt chảo.,5
608,271839414957242,52354,RK733168,"Hàng đẹp chất lượng, đóng gói cẩn thận",5
609,271839414957242,52354,CY601868,"Hàng giao giống hình đong goi can thận, đẹp",5
611,271838619637057,52354,CY601868,"mình mua nồi áp suất này rồi dùng thích lắm ,địnhua hộ bà chị cái nữa",5
613,271808464770962,52354,CY601868,Lê T. 30 thg 1 2021,5
615,272639711959758,52354,CCWCW3-012,Nhìn hàng đẹp Chưa sd nên chưa đánh giá kỹ dc,5
617,272617953795655,52354,CY601868,Nồi rât đẹp và tiện lợi,5
619,272597990530721,52354,EY701D15,Nguyễn T. 03 thg 2 2021,5
621,271814836211752,52354,G1358695,"chảo đẹp. nặng tay , chống dính tốt , gói hàng kỹ, đẹp, giao hàng nhanh ,ship dễ thương, sẽ ủng hộ shop tiếp.",5
623,272579778965465,52354,CCWCW3-03,"sản phẩm chất lượng 5 sao nhưng cái tem dán dưới đáy chà không ra, đành cho 4 sao",4
625,272573978433796,52354,CY601868,Nói tặng máy xay sinh tố mà không có .,5
627,272586363780844,52354,CCWCW2-07,"Chảo tốt, không móp, đặt hàng hôm trước hôm sau nhận được hàng. Đánh giá 5 sao",5
629,272594938212223,52354,CY601868,Nồi đẹp sang trọng nấu ngon. Cảm ơn la zada tao cơ hội trúng đợt seo giá rẻ mà chất lượng,5
631,272593935842950,52354,CCWCW3-012,HongKy N. 29 thg 1 2021,5
633,272572587448356,52354,CCWCW3-012,Anh H. 28 thg 1 2021,5
635,271772466108709,52354,BL967B66,Nguyễn V. 03 thg 2 2021,5
637,272553786504103,52354,BL967B66,"Mua về máy ko lên điện, giao hàng chậm. Lần đầu tiên mua qua ứng dụng đồ gia dụng, tôi thấy thất vọng và mất thời gian. Giao hàng chậm, hàng ko dùng dc.",1
639,271781022316107,52354,EY201815,"Sản phẩm tốt, đóng gói cẩn thận, lại được khuyến mãi, tôi rất hài lòng! Riêng giao nhận của Lazada hơi chậm, lần sau sẽ chọn ship của bên khác!",5
641,272572145240147,52354,RK732168,Dung K. 01 thg 2 2021,5
643,272590516056882,52354,G1358695,"Giao hàng đúng hẹn, chảo đẹp, chưa sử dụng nên chưa biết chất lượng ra sao nhưng giá tốt nên cho 5 sao",5
645,272579534594289,52354,G1358695,Ok nhép,5
647,271746469852041,52354,G1358695,"Khui kiện hàng bị bẹp mà hồi hộp,may mà chảo ko bị sao.Chảo nặng tay và đẹp.Thấy mọi ng phàn nàn lòng chảo ko phẳng,thử thì đúng thiệt dù chưa dùng lần nào.",5
649,271757628269771,52354,B2266595,Phan M. 29 thg 1 2021,5
651,271733665205481,52354,RK733168,Nhung L. 30 thg 1 2021,5
653,271726472046452,52354,CY601868,Trang 03 thg 2 2021,5
655,271715889634095,52354,DT6130E0,Phi N. 28 thg 1 2021,5
657,271714878745170,52354,CCWCW3-012,0903198168 27 thg 1 2021,5
659,272530561136856,52354,EY401D15,Hải N. 01 thg 2 2021,5
661,272537931992411,52354,CY601868,Phạm K. 10 thg 2 2021,5
663,272504599926254,52354,CY601868,Anh síp bơ đưa nồi lấy tiền rồi phóng xe chạy mất ko đưa đồ shop tặng máy xay sinh tố gọi điện thì tắt nguồn luồn khi đưa vào lấy tiền chị đưa tiền cho em rồi ra em đưa đồ khuyến mãi cho vì cồng kềnh quá nên em ko bê một lúc đc Thất vọng cho người síp hàng quá,1
666,272498561062068,52354,H9109014,*******383 06 thg 2 2021,5
667,272498561062068,52354,H9100614,*******383 29 thg 1 2021,5
669,272500161591329,52354,CY601868,"Nhìn nồi đẹp, chắc chắn. Chưa sử dụng nên chưa biết. Đóng gói cẩn thận. Giao hàng nhanh.Thanks shop!",5
671,272492776654114,52354,CCWCW3-012,Diem P. 26 thg 1 2021,3
674,271694069154114,52354,B9054495,Diem P. 26 thg 1 2021,5
675,271694069154114,52354,B9054695,Diem P. 26 thg 1 2021,1
678,272526756574211,52354,QT1020E0,*******068 29 thg 1 2021,3
679,272526756574211,52354,G1358495,*******068 29 thg 1 2021,5
681,272510347290084,52354,CCWCW3-012,"ok, tốt",5
683,272489989693389,52354,CCWCW3-05,Nguyễn X. 30 thg 1 2021,5
685,272509339586822,52354,BL967B66,Phạm V. 27 thg 1 2021,5
687,271680476732581,52354,CY601868,Tuấn T. 28 thg 1 2021,5
689,272518900122840,52354,CCWCW3-08,Thảo P. 01 thg 2 2021,5
691,271702424684492,52354,RK604165,Thu P. 26 thg 1 2021,5
693,271710202266759,52354,CY601868,nguyen V. 30 thg 1 2021,5
695,272475159369825,52354,QT1020E0,Hàng chuẩn hãng. Rất tuyệt vời 😍,5
697,272483934552244,52354,CCWCW3-012,"ko tốt, chảo xào bì trầy trầy xước viền, chảo chiên quá thấp",1
700,271685630816152,52354,B9054495,Tuan 26 thg 1 2021,5
701,271685630816152,52354,RK808168,Tuan 26 thg 1 2021,5
703,272460147619393,52354,CCWCW3-012,Đóng trong thùng nhưng không cho giấy xi măng vào. Trong lúc vận chuyển thùng có bị cấn thủng nhưng chảo không sao. :)) lần sau mua chảo đỏ chứ ko mua chảo đen nữa. Nhìn kém hơn màu đỏ,4
705,271652453559589,52354,CCWCW2-04,NhungVuong2705 26 thg 1 2021,5
707,271664216263788,52354,G1350295,Nguyễn Y. 06 thg 2 2021,5
709,271668205670630,52354,CCWCW3-05,Đức H. 26 thg 1 2021,5
713,272455727144644,52354,G1358495,"Giao nhanh Đóng gói ổn Chảo chắc chắn, nặng tay, hợp với gia đình nhỏ 2-3 người Bắt từ tốt nhưng cảm biến nhiệt ở giữa là vẽ vào chứ không tự phát sáng như chảo sản xuất ở Pháp",3
714,272455727144644,52354,G1350495,"Chảo Trung Quốc khác chảo Pháp. Chảo Pháp có cảm biến nhiệt đèn tự sáng đỏ khi nấu, còn chảo TQ là được vẽ màu đỏ vào, khi nấu vị trí này không sáng",3
715,272455727144644,52354,G1354595,"Đóng gói cẩn thận Nồi chắc chắn Size 22 nhưng khá to và cao, phù hợp với gia đình 4-5 ngườiiiii",5
717,272459100835037,52354,CCWCW3-012,0978346686 27 thg 1 2021,5
719,271644419123883,52354,CY601868,Nguyễn V. 03 thg 2 2021,5
721,271619283787163,52354,CCWCW2-04,hanyinh T. 24 thg 2 2021,5
723,271639630659047,52354,CCWCW2-07,Nguyen X. 26 thg 1 2021,5
725,271645613415059,52354,B9054495,Phan N. 04 thg 2 2021,5
727,272446903604645,52354,CY601868,"Nồi đúng mô tả, mẫu mã đẹp, chắc chắn, nhiều chức năng. Mình mới nấu món cháo rất ngon. Cảm ơn shop và Lazada rất nhiều nhiều nha.",5
729,271648000762396,52354,CCWCW3-012,chảo xài tốt cái sâu lòng méo nhẹ chấp nhận được chiên xào khá tốt độ bền có như quản cáo hay không thì cần thêm thời gian kiểm chứng.,5
732,272404977498797,52354,RK808168,tạm thời thấy thiết kế đẹp. nồi chắc chắn. nấu cơm ngon nhưng chú ý k theo mực nồi mà nên ít hơn chút xíu sẽ k bị nhão,5
733,272404977498797,52354,B9054495,Nguyen T. 26 thg 1 2021,5
735,272407161270247,52354,CCWCW3-012,Phía đáy đém dán thông tin. Sp làm thaoq ra hoài ko dc . Chảo xịn cầm chắc tay . Gh nhanh . Ship lẹ gói hàng kỹ,4
737,272438306804324,52354,CCWCW3-012,"hàng tạm, khá nhẹ. khi nấu nóng trên bếp từ có mùi hơi kỳ.",3
739,271624236702386,52354,CY601868,"noi đep,giao hang nhanh,đã nấu cháo rất ngon.",5
741,271605677478586,52354,CCWCW3-05,"Sản phẩm chính hãng, đóng gói cẩn thận.",5
743,272400376310330,52354,DT3030E0,Bùi L. 29 thg 1 2021,5
745,271615656736662,52354,FV1520L0,Đặng G. 28 thg 1 2021,5
747,272429709496436,52354,H9104614,hàng mới 100% đẹp,5
749,272415135696342,52354,H9104314,"Shop đóng gói quá cẩn thận, giao hàng cực kỳ nhanh. Điểm 10 cho shop, không có bất cứ điểm nào để chê hết",5
751,271585095505299,52354,H9104314,Hoàng Q. 02 thg 2 2021,5
753,271608258069894,52354,H9104314,Nguyễn T. 15 thg 2 2021,5
755,271596882998014,52354,H9104314,Nhã B. 26 thg 1 2021,5
757,272382992169910,52354,H9104314,Trịnh T. 30 thg 1 2021,5
759,272411343369267,52354,H9104314,Văn H. 28 thg 1 2021,5
761,272388197076873,52354,H9104314,"Giao hàng nhanh, đóng gói cẩn thận Sản phẩm 5*",5
763,271611649757611,52354,H9104314,hihihi 27 thg 1 2021,5
765,272390178647720,52354,H9100514,"Chảo rất đẹp, chắc chắn. Shop giao hàng rất nhanh. Shop uy tín. Shop gói hàng cẩn thận, đẹp..",5
767,271614444524639,52354,H9100514,"Chảo to dày và nặng, cảm quan là thấy rất xịn, hoàn thiện tốt, có chức năng váo nhiệt rất hay.",5
769,272432304067103,52354,H9100514,Chảo dày dặn rất xịn xò. Giá rẻ đánh đồng tiền có dịp sẽ ủng hộ shop thêm. Giao hàng nhanh cực luôn,5
771,272401957147720,52354,C6204672,"chất lượng sản phẩm tốt, nồi rất đẹp. shop giao hàng rất nhanh, gói hàng cẩn thận, chắc chắn.",5
773,272407741376873,52354,C6204672,"Giao hàng nhanh, đóng gói chắc chắn, Nồi to, kiểu dáng lẫn màu sắc đều đẹp!",5
775,272380988264930,52354,CCWCW3-012,chảo đẹp nhưng bị móp góc xíu,4
777,271591086311064,52354,EY701D15,Tăng T. 01 thg 2 2021,5
